1445.87675,0.972432166,0.946198258,0.935082233,1.006224934,0.967096461,1.023565974,1.068919464,1.067585538,1336.63296,1127.06117,1614.24072,1657.58253,1080.11596,0.967096461,0.946198258,1304.06981
1445.87675,0.979603399,1.006232329,0.998866925,1.035694052,1.020396601,1.050424965,1.087252197,1.075354179,1336.63296,1127.06117,1611.82589,1657.58253,1082.69603,1.020396601,1.006232329,1301.55948
1445.87675,0.996553923,0.981829536,0.981829536,1.010338346,1.003759398,1.02036337,1.043233083,1.038533835,1334.13278,1127.06117,1611.82589,1657.58253,1080.11596,1.003759398,0.981829536,1301.55948
1445.87675,0.992387925,0.998872262,0.999718082,1.014942172,1.011277154,1.01635183,1.037778336,1.033831339,1334.13278,1126.43199,1614.24072,1657.58253,1087.85369,1.011277154,0.998872262,1304.06981
1445.87675,0.976292266,0.982510688,0.965410027,1.017489312,0.994558881,1.023319083,1.078118927,1.079673533,1331.63182,1128.99735,1611.82589,1657.58253,1080.11596,0.994558881,0.982510688,1301.55948
1448.34233,0.970198675,0.943294751,0.983443733,1.148178862,1.084437088,1.137417247,1.24586093,1.23716888,1336.63296,1128.99735,1611.82589,1657.58253,1090.4313,1.084437088,0.943294751,1301.55948
1445.87675,0.984269697,0.98595509,0.985393326,1.028089923,1.02134835,1.049438272,1.112921352,1.101123599,1336.63296,1128.99735,1609.41033,1657.58253,1080.11596,1.02134835,0.98595509,1301.55948
1448.34233,0.967582169,0.957226528,0.936064861,1.012156687,0.970283655,1.014407952,1.080144136,1.095002309,1341.63099,1126.43199,1614.24072,1657.58253,1080.11596,0.970283655,0.957226528,1301.55948
1448.34233,0.976060191,0.990766135,0.986662127,1.019493885,0.994186108,1.023597791,1.05027364,1.061217491,1339.13236,1128.99735,1614.24072,1657.58253,1085.27527,0.994186108,0.990766135,1301.55948
1445.87675,0.440150868,0.448996005,0.444152226,0.48879912,0.473214819,0.498697224,0.54545009,0.54018514,1339.13236,1126.43199,1609.41033,1657.58253,1082.69603,0.473214819,0.448996005,1301.55948
1448.34233,0.983539063,0.977366224,0.972222222,1.039609085,1.008230421,1.027263406,1.092592593,1.117283951,1331.63182,1128.99735,1609.41033,1657.58253,1080.11596,1.008230421,0.977366224,1301.55948
1445.87675,0.99309997,0.977766388,0.967799642,0.995911081,0.96677744,0.999233293,1.029133642,1.029900347,1334.13278,1128.99735,1609.41033,1657.58253,1080.11596,0.96677744,0.977766388,1301.55948
1445.87675,0.973206569,0.98357822,0.982281763,1.017718237,1.003025065,1.033707865,1.068280035,1.058772688,1336.63296,1128.99735,1609.41033,1657.58253,1082.69603,1.003025065,0.98357822,1301.55948
1445.87675,0.951162792,0.997209302,0.959534885,1.052092993,1.015348837,1.066046481,1.140465056,1.13488366,1334.13278,1126.43199,1609.41033,1657.58253,1080.11596,1.015348837,0.997209302,1301.55948
1448.34233,0.975871314,0.975871314,0.978552279,1.00714924,0.977211796,1.00178731,1.029043789,1.021894549,1341.63099,1128.99735,1614.24072,1659.98349,1085.27527,0.977211796,0.975871314,1301.55948
1448.34233,0.98870482,0.998870414,0.995858411,1.018448772,1.008283065,1.020707831,1.042168606,1.051957785,1334.13278,1127.06117,1609.41033,1659.98349,1082.69603,1.008283065,0.998870414,1301.55948
1448.34233,0.972554538,0.92364534,0.911330047,1.078114003,1.020056299,1.073187944,1.52886245,1.191414484,1339.13236,1126.43199,1609.41033,1659.98349,1082.69603,1.020056299,0.92364534,1304.06981
1445.87675,0.994989001,1.01096144,1.02380199,1.023175658,1.008769106,1.021609771,1.048856873,1.042593095,1339.13236,1128.99735,1614.24072,1657.58253,1080.11596,1.008769106,1.01096144,1301.55948
1448.34233,0.970961145,1.001226994,0.9799591,1.029447853,1.004498978,1.045398773,1.071165644,1.076891616,1334.13278,1126.43199,1611.82589,1659.98349,1082.69603,1.004498978,1.001226994,1301.55948
1445.87675,0.981231208,1.003753731,0.974849873,1.137387387,1.109609587,1.205330372,1.350225225,1.320195236,1336.63296,1126.43199,1611.82589,1659.98349,1080.11596,1.109609587,1.003753731,1304.06981
1448.34233,0.985148515,1.00571211,1.025133283,1.076923077,1.059405941,1.097867479,1.181645088,1.173267327,1339.13236,1126.43199,1614.24072,1659.98349,1082.69603,1.059405941,1.00571211,1301.55948
1445.87675,0.987804878,0.953542393,0.955284553,1.137049942,1.073170732,1.155632985,1.289198606,1.268292683,1339.13236,1126.43199,1611.82589,1659.98349,1080.11596,1.073170732,0.953542393,1304.06981
1445.87675,0.976502485,1.038409399,1.06416629,1.31224582,1.216900136,1.350203344,1.591052869,1.505648441,1334.13278,1128.99735,1611.82589,1659.98349,1080.11596,1.216900136,1.038409399,1301.55948
1445.87675,0.994295744,1.000438789,1.081614743,1.225098728,1.221588416,1.354541466,1.63053971,1.552435279,1336.63296,1128.99735,1614.24072,1659.98349,1082.69603,1.221588416,1.000438789,1301.55948
1445.87675,1.011235955,0.903607333,0.903015967,1.156120639,1.073329391,1.177409817,1.36132466,1.318746304,1339.13236,1127.06117,1614.24072,1659.98349,1082.69603,1.073329391,0.903607333,1301.55948
1445.87675,0.938700148,0.886262925,0.919497784,1.240029542,1.129246677,1.190546529,1.360413589,1.328655835,1334.13278,1126.43199,1614.24072,1659.98349,1082.69603,1.129246677,0.886262925,1301.55948
1445.87675,1.007650273,0.965027322,0.989071038,1.12568306,1.057923497,1.128961749,1.276502732,1.26557377,1334.13278,1128.99735,1611.82589,1659.98349,1085.27527,1.057923497,0.965027322,1301.55948
1448.34233,0.998169616,0.858450275,0.851128737,1.078706528,1.007931666,1.104942038,1.277608298,1.223917023,1336.63296,1126.43199,1611.82589,1659.98349,1080.11596,1.007931666,0.858450275,1301.55948
1445.87675,0.986895617,0.864437415,0.864889291,1.101671939,1.00858563,1.108901943,1.309534568,1.293267058,1334.13278,1126.43199,1614.24072,1659.98349,1080.11596,1.00858563,0.864437415,1301.55948
1448.34233,0.99564839,0.98259356,1.032201915,1.201914708,1.191470844,1.281114012,1.533507398,1.416013925,1341.63099,1126.43199,1611.82589,1659.98349,1082.69603,1.191470844,0.98259356,1304.06981
1445.87675,0.961447212,0.93890866,0.933570581,1.129300119,1.055753262,1.191577699,1.385527877,1.336298932,1336.63296,1126.43199,1614.24072,1659.98349,1080.11596,1.055753262,0.93890866,1301.55948
1448.34233,0.979303857,1.073377234,1.047036689,1.400752587,1.291627469,1.354656632,1.495766698,1.473189087,1339.13236,1126.43199,1614.24072,1659.98349,1080.11596,1.291627469,1.073377234,1304.06981
1448.34233,0.991441738,0.990125082,1,1.130348914,1.100065833,1.166556945,1.288347597,1.233048058,1336.63296,1126.43199,1614.24072,1659.98349,1080.11596,1.100065833,0.990125082,1301.55948
1445.87675,0.973390558,1.024034335,1.08583691,1.261802575,1.235193133,1.368240343,1.642060086,1.532188841,1339.13236,1128.99735,1611.82589,1659.98349,1082.69603,1.235193133,1.024034335,1304.06981
1448.34233,0.946469248,0.863895216,0.870159453,1.066059226,1.018792711,1.099658314,1.242027335,1.273348519,1339.13236,1126.43199,1611.82589,1659.98349,1082.69603,1.018792711,0.863895216,1301.55948
1445.87675,0.978117506,0.74970024,0.733513189,0.965227818,0.899580336,0.948141487,1.092326139,1.118405276,1336.63296,1126.43199,1611.82589,1659.98349,1082.69603,0.899580336,0.74970024,1301.55948
1448.34233,0.976097832,0.906614786,0.887159533,1.001667593,0.952195664,0.994997221,1.051139522,1.08393552,1334.13278,1126.43199,1611.82589,1659.98349,1080.11596,0.952195664,0.906614786,1301.55948
1448.34233,0.941914191,0.918151815,0.912871287,1.194059406,1.106930693,1.154455446,1.355115512,1.341254125,1331.63182,1128.99735,1614.24072,1659.98349,1082.69603,1.106930693,0.918151815,1301.55948
1445.87675,0.997850618,0.870499731,0.873186459,1.163353036,1.08866201,1.147770016,1.325094035,1.3293928,1339.13236,1127.06117,1614.24072,1659.98349,1080.11596,1.08866201,0.870499731,1301.55948
1445.87675,0.981117231,1.022029898,1.036191975,1.240755311,1.212431157,1.319433517,1.6184107,1.528717545,1336.63296,1127.06117,1611.82589,1659.98349,1082.69603,1.212431157,1.022029898,1301.55948
1445.87675,1,0.872329603,0.845371312,1.103763988,1.021871821,1.118006104,1.31688708,1.279247202,1336.63296,1126.43199,1614.24072,1659.98349,1080.11596,1.021871821,0.872329603,1301.55948
1448.34233,0.919823789,0.98061674,0.997356828,1.222907489,1.15154185,1.22907489,1.326872247,1.311013216,1334.13278,1127.06117,1611.82589,1659.98349,1082.69603,1.15154185,0.98061674,1304.06981
1448.34233,0.967649857,1.006660324,0.989533777,1.252140818,1.167459562,1.26831589,1.415794481,1.386298763,1336.63296,1126.43199,1611.82589,1657.58253,1082.69603,1.167459562,1.006660324,1301.55948
1448.34233,0.966204986,0.91966759,0.927423823,1.15401662,1.098614958,1.224376731,1.404432133,1.356786704,1336.63296,1126.43199,1614.24072,1659.98349,1080.11596,1.098614958,0.91966759,1304.06981
1448.34233,0.980277575,1.00146092,0.982468955,1.281957633,1.171658145,1.281227173,1.506939372,1.405405405,1334.13278,1126.43199,1611.82589,1657.58253,1082.69603,1.171658145,1.00146092,1301.55948
1445.87675,0.946006749,0.916197975,0.916197975,1.156355456,1.065804274,1.173228346,1.398762655,1.305399325,1331.63182,1126.43199,1611.82589,1659.98349,1080.11596,1.065804274,0.916197975,1301.55948
1445.87675,0.969628796,0.916197975,0.916197975,1.156355456,1.065804274,1.173228346,1.398762655,1.305399325,1331.63182,1126.43199,1611.82589,1659.98349,1080.11596,1.065804274,0.916197975,1301.55948
1448.34233,0.98022356,0.992261393,1.015477214,1.35683577,1.247635426,1.314703353,1.49011178,1.426483233,1339.13236,1126.43199,1614.24072,1659.98349,1082.69603,1.247635426,0.992261393,1301.55948
1445.87675,0.974240082,0.904688305,0.880989181,1.116950026,1.045337455,1.168985059,1.316846986,1.333848532,1336.63296,1126.43199,1614.24072,1659.98349,1082.69603,1.045337455,0.904688305,1301.55948
1445.87675,0.979256698,0.961106309,0.960242005,1.11840968,1.053586863,1.184961106,1.305099395,1.31633535,1339.13236,1128.99735,1611.82589,1659.98349,1080.11596,1.053586863,0.961106309,1304.06981
1445.87675,0.965010497,0.901329601,0.900629811,1.205038488,1.090972708,1.160251924,1.319104269,1.317004899,1336.63296,1126.43199,1614.24072,1659.98349,1082.69603,1.090972708,0.901329601,1304.06981
1448.34233,0.980243161,0.890070922,0.913880446,1.108915907,1.054204661,1.116008105,1.242147923,1.259371834,1341.63099,1126.43199,1611.82589,1659.98349,1082.69603,1.054204661,0.890070922,1301.55948
1445.87675,1.008142117,0.938564027,0.960029608,1.137675796,1.091043671,1.176165803,1.367875648,1.396743153,1339.13236,1126.43199,1611.82589,1657.58253,1082.69603,1.091043671,0.938564027,1301.55948
1445.87675,0.981463415,0.922926829,0.883902439,1.028292683,0.96097561,0.992195122,1.097560976,1.156097561,1336.63296,1128.99735,1614.24072,1659.98349,1082.69603,0.96097561,0.922926829,1304.06981
1448.34233,0.982285208,0.968113375,0.926483614,1.161204606,1.072630647,1.179805137,1.285208149,1.291408326,1336.63296,1127.06117,1611.82589,1659.98349,1080.11596,1.072630647,0.968113375,1304.06981
1445.87675,0.968208092,0.907514451,0.879576108,1.047206166,0.947976879,1.011560694,1.0761079,1.130057803,1334.13278,1127.06117,1611.82589,1659.98349,1080.11596,0.947976879,0.907514451,1304.06981
1445.87675,1.001936108,0.939980639,0.937076476,1.097773475,1.025169409,1.078412391,1.212971926,1.234269119,1336.63296,1127.06117,1614.24072,1657.58253,1080.11596,1.025169409,0.939980639,1301.55948
1448.34233,1.011849901,0.955233706,0.973666886,1.306780777,1.18038183,1.290980908,1.468071099,1.472021066,1334.13278,1127.06117,1611.82589,1659.98349,1080.11596,1.18038183,0.955233706,1301.55948
1445.87675,0.998920086,0.937365011,0.910367171,1.05075594,0.978401728,1.033477322,1.106911447,1.113390929,1336.63296,1128.99735,1611.82589,1659.98349,1080.11596,0.978401728,0.937365011,1301.55948
1448.34233,0.968160377,0.79677673,0.840015723,1.09158805,0.972091195,1.068003145,1.189858491,1.259040881,1336.63296,1128.99735,1614.24072,1659.98349,1082.69603,0.972091195,0.79677673,1301.55948
1445.87675,0.98886706,0.9659463,0.932547479,1.258677145,1.117878193,1.246889325,1.429600524,1.406024885,1336.63296,1127.06117,1611.82589,1659.98349,1080.11596,1.117878193,0.9659463,1304.06981
1448.34233,0.999315537,0.962354552,0.995893224,1.296372348,1.195071869,1.305270363,1.47980835,1.470225873,1334.13278,1127.06117,1611.82589,1659.98349,1082.69603,1.195071869,0.962354552,1304.06981
1448.34233,0.985854189,0.941240479,0.944504897,1.088139282,1.051142546,1.065288357,1.161044614,1.182807399,1339.13236,1127.06117,1614.24072,1657.58253,1082.69603,1.051142546,0.941240479,1301.55948
1448.34233,0.991111111,0.978888889,0.963333333,1.115555556,1.031111111,1.128888889,1.191111111,1.201111111,1334.13278,1126.43199,1611.82589,1659.98349,1080.11596,1.031111111,0.978888889,1304.06981
1445.87675,0.977164605,0.923882017,0.885823026,1.055185538,0.970504282,1.032350143,1.13320647,1.146527117,1331.63182,1128.4086,1611.82589,1659.98349,1080.11596,0.970504282,0.923882017,1301.55948
1448.34233,1.013043478,0.99057971,0.976811594,1.331884058,1.205797101,1.279710145,1.502173913,1.505797101,1336.63296,1128.4086,1611.82589,1659.98349,1080.11596,1.205797101,0.99057971,1304.06981
1445.68087,1.000693918,1.005551678,1.007980524,1.027064538,1.010756397,1.023941707,1.034004119,1.024635625,1336.93454,1126.38732,1614.39352,1659.51526,1083.07376,1.010756397,1.005551678,1301.9006
1446.31375,1.000419488,2.362389573,1.008389262,1.026426188,1.018875839,1.030201393,1.043204712,1.033976536,1335.64128,1126.38732,1610.7176,1658.30094,1080.35434,1.018875839,2.362389573,1303.20246
1441.2485,1.008444757,1.010907857,1.021111894,1.035186534,1.02498243,1.029908561,1.047149918,1.04785367,1338.87383,1128.4086,1611.33044,1657.69367,1086.47099,1.02498243,1.010907857,1301.9006
1445.68087,0.996852046,1.006295908,1.008044793,1.026232949,1.020286791,1.027981834,1.043371786,1.038824764,1337.58105,1126.38732,1613.16851,1658.90813,1083.75339,1.020286791,1.006295908,1301.24955
1441.2485,1.003513681,1.004567792,1.01546025,1.030569219,1.02354179,1.0340829,1.040407566,1.04462401,1335.64128,1126.38732,1613.78105,1658.90813,1083.07376,1.02354179,1.004567792,1301.9006
1444.41487,1.004580668,1.00986608,1.00986608,1.034178977,1.022903476,1.028188888,1.041226216,1.038054968,1334.99452,1128.4086,1614.39352,1657.69367,1082.39404,1.022903476,1.00986608,1303.20246
1445.04791,1.012069555,1.01419948,1.015974441,1.03265888,1.026269103,1.034078807,1.042598509,1.036918731,1334.34768,1128.4086,1613.78105,1658.30094,1081.71423,1.026269103,1.01419948,1301.9006
1446.31375,0.997510814,1.047293053,1.049159886,1.113876785,1.093963866,1.137523254,1.209707484,1.187305493,1336.93454,1126.38732,1612.55589,1657.08633,1081.71423,1.093963866,1.047293053,1301.9006
1446.94656,1.015296367,1.050987929,1.084130019,1.127469765,1.121096201,1.158699809,1.234544335,1.206500956,1334.99452,1126.38732,1609.49171,1658.30094,1083.07376,1.121096201,1.050987929,1303.85327
1446.94656,1.015974401,1.056868929,2.074876673,1.134824237,1.113099037,1.146964773,1.241533537,1.199999953,1337.58105,1127.06117,1611.9432,1658.30094,1082.39404,1.113099037,1.056868929,1303.85327
1443.14856,1.021982307,1.052448926,1.080216039,1.129965343,1.111839573,1.147705437,1.247975399,1.202082632,1334.99452,1127.73493,1611.9432,1658.30094,1083.75339,1.111839573,1.052448926,1301.9006
1446.94656,1.010165145,1.046378613,1.052096528,1.127700122,1.116899576,1.13659458,1.235705123,1.172808048,1334.99452,1127.73493,1611.9432,1658.30094,1082.39404,1.116899576,1.046378613,1303.85327
1446.31375,1.022892025,1.059137732,1.065242295,1.128576807,1.111026346,1.138878265,1.233498591,1.190003765,1336.28795,1127.73493,1613.78105,1658.30094,1084.43292,1.111026346,1.059137732,1302.55158
1446.31375,1.023730422,1.053630755,1.06407214,1.121974371,1.098243949,1.136687233,1.232083531,1.178452776,1337.58105,1127.73493,1611.33044,1658.30094,1085.79172,1.098243949,1.053630755,1303.20246
1446.94656,1.00801131,1.035815269,1.053251649,1.119698398,1.092365693,1.126767201,1.212535344,1.160226202,1335.64128,1126.38732,1611.9432,1658.90813,1085.79172,1.092365693,1.035815269,1303.20246
1444.41487,1.019223544,1.038824042,1.051262746,1.11609506,1.104410152,1.141726377,1.211081804,1.165096193,1334.34768,1127.06117,1611.33044,1658.30094,1085.11237,1.104410152,1.038824042,1301.24955
1447.57928,1.043122404,1.040289543,1.051935788,1.125590179,1.098835341,1.131570703,1.220963173,1.171545445,1334.34768,1127.73493,1614.39352,1658.30094,1085.79172,1.098835341,1.040289543,1303.20246
1448.8445,1.024587651,1.037036999,1.049175188,1.108621264,1.093681955,1.134453782,1.210084034,1.179894142,1334.99452,1127.73493,1612.55589,1657.69367,1086.47099,1.093681955,1.037036999,1303.85327
1443.14856,1.03179551,1.038653289,1.056733127,1.115336578,1.088840396,1.137157064,1.211970029,1.167394009,1337.58105,1127.73493,1614.39352,1658.30094,1085.79172,1.088840396,1.038653289,1301.24955
1446.31375,1.007997615,1.028914219,1.0446017,1.098738853,1.091664144,1.115349128,1.193171377,1.170716709,1336.28795,1126.38732,1610.10469,1657.69367,1086.47099,1.091664144,1.028914219,1303.20246
1447.57928,1.016918007,1.027215867,1.057374058,1.097830109,1.079440995,1.117322526,1.207429184,1.172489868,1337.58105,1127.06117,1611.9432,1657.69367,1085.11237,1.079440995,1.027215867,1303.20246
1445.04791,1.010472721,0.99773567,1.028870649,1.074441057,1.063685256,1.106991229,1.185960946,1.142654972,1336.28795,1127.73493,1611.33044,1658.30094,1083.07376,1.063685256,0.99773567,1303.20246
1448.8445,0.995993322,1.015692843,1.010016695,1.053088544,1.03939898,1.05876463,1.09782974,1.071452403,1336.93454,1127.06117,1611.33044,1657.69367,1087.82924,1.03939898,1.015692843,1301.9006
1447.57928,1.009459438,1.016216216,1.019256756,1.060472991,1.048648585,1.062837774,1.110810787,1.090202638,1336.93454,1127.73493,1611.33044,1659.51526,1085.79172,1.048648585,1.016216216,1303.85327
1448.8445,1.006423237,1.017579424,1.021636219,1.063556416,1.048343434,1.069641609,1.111899974,1.091953982,1338.22748,1126.38732,1611.9432,1658.90813,1083.75339,1.048343434,1.017579424,1302.55158
1448.21193,1.012125294,1.016167059,1.019198383,1.062984147,1.044122619,1.059615968,1.104075381,1.086561149,1336.28795,1126.38732,1610.7176,1657.08633,1086.47099,1.044122619,1.016167059,1303.20246
1446.94656,1.011081262,1.015110812,1.019476137,1.070852898,1.044324987,1.059100085,1.106783011,1.091672199,1333.70076,1127.06117,1610.10469,1657.69367,1085.79172,1.044324987,1.015110812,1301.9006
1446.94656,1.003013057,1.017743512,1.023769625,1.058252364,1.044526258,1.062604597,1.102778684,1.087043874,1337.58105,1126.38732,1610.7176,1657.69367,1086.47099,1.044526258,1.017743512,1301.9006
1447.57928,1.014814836,1.024242424,1.020538699,1.06902361,1.050505051,1.067676768,1.113804673,1.098989899,1336.93454,1127.73493,1610.7176,1657.69367,1081.03433,1.050505051,1.024242424,1303.20246
1447.57928,1.02117647,1.017815083,1.023865503,1.061512541,1.053445314,1.058487331,1.101512622,1.0870588,1338.87383,1127.06117,1614.39352,1658.30094,1087.82924,1.053445314,1.017815083,1302.55158
1446.31375,1.017827132,1.018836214,1.020181635,1.059872224,1.047763243,1.060208503,1.106626262,1.082408301,1333.70076,1127.73493,1613.16851,1658.90813,1087.82924,1.047763243,1.018836214,1302.55158
1447.57928,1.012076484,1.01073461,2.182689494,2.683100432,1.040590384,1.051995993,1.094599063,1.073465216,1333.05376,1127.06117,1613.78105,1657.69367,1084.43292,1.040590384,1.01073461,1301.9006
1448.34233,0.968160377,0.79677673,0.840015723,1.09158805,0.972091195,1.068003145,1.189858491,1.259040881,1336.63296,1128.99735,1614.24072,1659.98349,1082.69603,0.972091195,0.79677673,1301.55948
1448.34233,0.999315537,0.962354552,0.995893224,1.296372348,1.195071869,1.305270363,1.47980835,1.470225873,1334.13278,1127.06117,1611.82589,1659.98349,1082.69603,1.195071869,0.962354552,1304.06981
1446.94656,1.015296367,1.050987929,1.084130019,1.127469765,1.121096201,1.158699809,1.234544335,1.206500956,1334.99452,1126.38732,1609.49171,1658.30094,1083.07376,1.121096201,1.050987929,1303.85327
1446.94656,1.015974401,1.056868929,2.074876673,1.134824237,1.113099037,1.146964773,1.241533537,1.199999953,1337.58105,1127.06117,1611.9432,1658.30094,1082.39404,1.113099037,1.056868929,1303.85327
1443.14856,1.021982307,1.052448926,1.080216039,1.129965343,1.111839573,1.147705437,1.247975399,1.202082632,1334.99452,1127.73493,1611.9432,1658.30094,1083.75339,1.111839573,1.052448926,1301.9006
1446.94656,1.010165145,1.046378613,1.052096528,1.127700122,1.116899576,1.13659458,1.235705123,1.172808048,1334.99452,1127.73493,1611.9432,1658.30094,1082.39404,1.116899576,1.046378613,1303.85327
1446.31375,1.022892025,1.059137732,1.065242295,1.128576807,1.111026346,1.138878265,1.233498591,1.190003765,1336.28795,1127.73493,1613.78105,1658.30094,1084.43292,1.111026346,1.059137732,1302.55158
1446.31375,1.023730422,1.053630755,1.06407214,1.121974371,1.098243949,1.136687233,1.232083531,1.178452776,1337.58105,1127.73493,1611.33044,1658.30094,1085.79172,1.098243949,1.053630755,1303.20246
1446.94656,1.00801131,1.035815269,1.053251649,1.119698398,1.092365693,1.126767201,1.212535344,1.160226202,1335.64128,1126.38732,1611.9432,1658.90813,1085.79172,1.092365693,1.035815269,1303.20246
1444.41487,1.019223544,1.038824042,1.051262746,1.11609506,1.104410152,1.141726377,1.211081804,1.165096193,1334.34768,1127.06117,1611.33044,1658.30094,1085.11237,1.104410152,1.038824042,1301.24955
1447.57928,1.043122404,1.040289543,1.051935788,1.125590179,1.098835341,1.131570703,1.220963173,1.171545445,1334.34768,1127.73493,1614.39352,1658.30094,1085.79172,1.098835341,1.040289543,1303.20246
1448.8445,1.024587651,1.037036999,1.049175188,1.108621264,1.093681955,1.134453782,1.210084034,1.179894142,1334.99452,1127.73493,1612.55589,1657.69367,1086.47099,1.093681955,1.037036999,1303.85327
1443.14856,1.03179551,1.038653289,1.056733127,1.115336578,1.088840396,1.137157064,1.211970029,1.167394009,1337.58105,1127.73493,1614.39352,1658.30094,1085.79172,1.088840396,1.038653289,1301.24955
1446.31375,1.007997615,1.028914219,1.0446017,1.098738853,1.091664144,1.115349128,1.193171377,1.170716709,1336.28795,1126.38732,1610.10469,1657.69367,1086.47099,1.091664144,1.028914219,1303.20246
1447.57928,1.016918007,1.027215867,1.057374058,1.097830109,1.079440995,1.117322526,1.207429184,1.172489868,1337.58105,1127.06117,1611.9432,1657.69367,1085.11237,1.079440995,1.027215867,1303.20246
1445.04791,1.010472721,0.99773567,1.028870649,1.074441057,1.063685256,1.106991229,1.185960946,1.142654972,1336.28795,1127.73493,1611.33044,1658.30094,1083.07376,1.063685256,0.99773567,1303.20246
1448.8445,0.995993322,1.015692843,1.010016695,1.053088544,1.03939898,1.05876463,1.09782974,1.071452403,1336.93454,1127.06117,1611.33044,1657.69367,1087.82924,1.03939898,1.015692843,1301.9006
1447.57928,1.009459438,1.016216216,1.019256756,1.060472991,1.048648585,1.062837774,1.110810787,1.090202638,1336.93454,1127.73493,1611.33044,1659.51526,1085.79172,1.048648585,1.016216216,1303.85327
1448.8445,1.006423237,1.017579424,1.021636219,1.063556416,1.048343434,1.069641609,1.111899974,1.091953982,1338.22748,1126.38732,1611.9432,1658.90813,1083.75339,1.048343434,1.017579424,1302.55158
1448.21193,1.012125294,1.016167059,1.019198383,1.062984147,1.044122619,1.059615968,1.104075381,1.086561149,1336.28795,1126.38732,1610.7176,1657.08633,1086.47099,1.044122619,1.016167059,1303.20246
1446.94656,1.011081262,1.015110812,1.019476137,1.070852898,1.044324987,1.059100085,1.106783011,1.091672199,1333.70076,1127.06117,1610.10469,1657.69367,1085.79172,1.044324987,1.015110812,1301.9006
1446.94656,1.003013057,1.017743512,1.023769625,1.058252364,1.044526258,1.062604597,1.102778684,1.087043874,1337.58105,1126.38732,1610.7176,1657.69367,1086.47099,1.044526258,1.017743512,1301.9006
1447.57928,1.014814836,1.024242424,1.020538699,1.06902361,1.050505051,1.067676768,1.113804673,1.098989899,1336.93454,1127.73493,1610.7176,1657.69367,1081.03433,1.050505051,1.024242424,1303.20246
